Individual	Sex	Mother	Date_Season_Start	Birth_Date	Death_Date	Season_Name	Maternal_Lineage	Current_Season	N_Saison	Censoring	Event	Age_Season_End	Age_Season_Start	Mean.SR	Cluster_YearBirth	Cluster_YearObs
I136	F	I133	31/12/2012	09/09/2008	NA	SD5	579BEB	SD	9	2	0	1626	1574	1.995442927	1	3
I137	M	I136	03/01/2011	14/09/2009	NA	SD2	579BEB	SD	3	1	0	658	476	1.972972973	1	3
I137	M	I136	04/07/2011	14/09/2009	NA	LD2	579BEB	LD	4	1	0	841	658	1.989233739	1	3
I137	M	I136	03/01/2012	14/09/2009	NA	SD3	579BEB	SD	5	1	0	1022	841	1.992822493	1	3
I137	M	I136	02/07/2012	14/09/2009	NA	LD3	579BEB	LD	6	1	0	1204	1022	1.995990496	1	3
I137	M	I136	31/12/2012	14/09/2009	NA	SD4	579BEB	SD	7	5	0	1205	1204	1.998996254	1	3
I138	M	I136	03/01/2011	14/09/2009	14/02/2011	SD2	579BEB	SD	3	0	1	518	476	1.972972973	1	3
I139	M	I133	03/01/2012	13/09/2010	NA	SD2	579BEB	SD	3	1	0	658	477	2	1	3
I139	M	I133	02/07/2012	13/09/2010	NA	LD2	579BEB	LD	4	1	0	840	658	2.002747253	1	3
I139	M	I133	31/12/2012	13/09/2010	NA	SD3	579BEB	SD	5	5	0	841	840	2.005504596	1	3
I140	M	I133	03/01/2012	13/09/2010	NA	SD2	579BEB	SD	3	1	0	658	477	2	1	3
I140	M	I133	02/07/2012	13/09/2010	NA	LD2	579BEB	LD	4	1	0	840	658	2.002747253	1	3
I140	M	I133	31/12/2012	13/09/2010	NA	SD3	579BEB	SD	5	5	0	841	840	2.005504596	1	3
I141	F	I133	02/01/2012	13/09/2010	NA	SD2	579BEB	SD	3	1	0	658	476	2.005494505	1	3
I141	F	I133	02/07/2012	13/09/2010	NA	LD2	579BEB	LD	4	1	0	840	658	2.005494505	1	3
I141	F	I133	31/12/2012	13/09/2010	NA	SD3	579BEB	SD	5	5	0	841	840	2.005494505	1	3
I142	F	I767	03/01/2008	03/10/2006	15/08/2012	SD2	579BEB	SD	3	1	0	636	457	2.085714286	1	3
I142	F	I767	30/06/2008	03/10/2006	15/08/2012	LD2	579BEB	LD	4	1	0	819	636	2.068138042	1	3
I142	F	I767	30/12/2008	03/10/2006	15/08/2012	SD3	579BEB	SD	5	1	0	1000	819	2.050950223	1	3
I142	F	I767	29/06/2009	03/10/2006	15/08/2012	LD3	579BEB	LD	6	1	0	1183	1000	2.039586294	1	3
I142	F	I767	29/12/2009	03/10/2006	15/08/2012	SD4	579BEB	SD	7	1	0	1371	1183	2.032767936	1	3
I142	F	I767	05/07/2010	03/10/2006	15/08/2012	LD4	579BEB	LD	8	1	0	1553	1371	2.021915778	1	3
I142	F	I767	03/01/2011	03/10/2006	15/08/2012	SD5	579BEB	SD	9	1	0	1735	1553	2.014923949	1	3
I142	F	I767	04/07/2011	03/10/2006	15/08/2012	LD5	579BEB	LD	10	1	0	1917	1735	2.013745268	1	3
I142	F	I767	02/01/2012	03/10/2006	15/08/2012	SD6	579BEB	SD	11	1	0	2099	1917	2.012828517	1	3
I142	F	I767	02/07/2012	03/10/2006	15/08/2012	LD6	579BEB	LD	12	0	1	2143	2099	2.012095116	1	3
I143	F	I142	29/12/2009	19/09/2008	NA	SD2	579BEB	SD	3	1	0	654	466	2.005494505	1	3
I143	F	I142	05/07/2010	19/09/2008	NA	LD2	579BEB	LD	4	1	0	836	654	1.986574746	1	3
I143	F	I142	03/01/2011	19/09/2008	NA	SD3	579BEB	SD	5	1	0	1018	836	1.982040822	1	3
I143	F	I142	04/07/2011	19/09/2008	NA	LD3	579BEB	LD	6	1	0	1200	1018	1.987904243	1	3
I143	F	I142	02/01/2012	19/09/2008	NA	SD4	579BEB	SD	7	1	0	1382	1200	1.991422295	1	3
I143	F	I142	02/07/2012	19/09/2008	NA	LD4	579BEB	LD	8	1	0	1564	1382	1.993767664	1	3
I143	F	I142	31/12/2012	19/09/2008	NA	SD5	579BEB	SD	9	5	0	1565	1564	1.995442927	1	3
I144	M	I143	03/01/2011	14/09/2009	NA	SD2	579BEB	SD	3	1	0	658	476	1.972972973	1	3
I144	M	I143	04/07/2011	14/09/2009	NA	LD2	579BEB	LD	4	1	0	841	658	1.989233739	1	3
I144	M	I143	03/01/2012	14/09/2009	NA	SD3	579BEB	SD	5	1	0	1022	841	1.992822493	1	3
I144	M	I143	02/07/2012	14/09/2009	NA	LD3	579BEB	LD	6	1	0	1204	1022	1.995990496	1	3
I144	M	I143	31/12/2012	14/09/2009	NA	SD4	579BEB	SD	7	5	0	1205	1204	1.998996254	1	3
I145	F	I143	03/01/2011	14/09/2009	NA	SD2	579BEB	SD	3	1	0	658	476	1.972972973	1	3
I145	F	I143	04/07/2011	14/09/2009	NA	LD2	579BEB	LD	4	3	0	730	658	1.989233739	1	3
I146	F	I142	29/12/2009	19/09/2008	NA	SD2	579BEB	SD	3	1	0	654	466	2.005494505	1	3
I146	F	I142	05/07/2010	19/09/2008	NA	LD2	579BEB	LD	4	1	0	836	654	1.986574746	1	3
I146	F	I142	03/01/2011	19/09/2008	NA	SD3	579BEB	SD	5	1	0	1018	836	1.982040822	1	3
I146	F	I142	04/07/2011	19/09/2008	NA	LD3	579BEB	LD	6	1	0	1200	1018	1.987904243	1	3
I146	F	I142	02/01/2012	19/09/2008	NA	SD4	579BEB	SD	7	1	0	1382	1200	1.991422295	1	3
I146	F	I142	02/07/2012	19/09/2008	NA	LD4	579BEB	LD	8	1	0	1564	1382	1.993767664	1	3
I146	F	I142	31/12/2012	19/09/2008	NA	SD5	579BEB	SD	9	5	0	1565	1564	1.995442927	1	3
I147	F	I146	03/01/2011	14/09/2009	NA	SD2	579BEB	SD	3	1	0	658	476	1.972972973	1	3
I147	F	I146	04/07/2011	14/09/2009	NA	LD2	579BEB	LD	4	1	0	840	658	1.989233739	1	3
I147	F	I146	02/01/2012	14/09/2009	NA	SD3	579BEB	SD	5	1	0	1022	840	1.994653995	1	3
I147	F	I146	02/07/2012	14/09/2009	NA	LD3	579BEB	LD	6	1	0	1204	1022	1.997364122	1	3
I147	F	I146	31/12/2012	14/09/2009	NA	SD4	579BEB	SD	7	5	0	1205	1204	1.998990199	1	3
I148	F	I767	17/02/2008	03/10/2006	23/03/2012	SD2	579BEB	SD	3	1	0	685	502	2.016574586	1	3
I148	F	I767	18/08/2008	03/10/2006	23/03/2012	LD2	579BEB	LD	4	1	0	860	685	2.011034546	1	3
I148	F	I767	09/02/2009	03/10/2006	23/03/2012	SD3	579BEB	SD	5	1	0	1044	860	2.020391745	1	3
I148	F	I767	12/08/2009	03/10/2006	23/03/2012	LD3	579BEB	LD	6	1	0	1224	1044	2.023650355	1	3
I148	F	I767	08/02/2010	03/10/2006	23/03/2012	SD4	579BEB	SD	7	1	0	1406	1224	2.020019185	1	3
I148	F	I767	09/08/2010	03/10/2006	23/03/2012	LD4	579BEB	LD	8	1	0	1588	1406	2.019445085	1	3
I148	F	I767	07/02/2011	03/10/2006	23/03/2012	SD5	579BEB	SD	9	1	0	1770	1588	2.017452145	1	3
I148	F	I767	08/08/2011	03/10/2006	23/03/2012	LD5	579BEB	LD	10	1	0	1960	1770	2.01595744	1	3
I148	F	I767	14/02/2012	03/10/2006	23/03/2012	SD6	579BEB	SD	11	0	1	1998	1960	2.01000279	1	3
I149	F	I148	14/02/2012	25/10/2010	NA	SD2	579BEB	SD	3	1	0	651	477	1.962365591	1	3
I149	F	I148	06/08/2012	25/10/2010	NA	LD2	579BEB	LD	4	5	0	799	651	1.983930048	1	3
I150	M	I767	30/12/2008	10/09/2007	NA	SD2	579BEB	SD	3	1	0	658	477	2.016574586	1	3
I150	M	I767	29/06/2009	10/09/2007	NA	LD2	579BEB	LD	4	1	0	841	658	2.011034546	1	3
I150	M	I767	29/12/2009	10/09/2007	NA	SD3	579BEB	SD	5	1	0	1029	841	2.009187866	1	3
I150	M	I767	05/07/2010	10/09/2007	NA	LD3	579BEB	LD	6	1	0	1211	1029	1.998804646	1	3
I150	M	I767	03/01/2011	10/09/2007	NA	SD4	579BEB	SD	7	1	0	1393	1211	1.993638311	1	3
I150	M	I767	04/07/2011	10/09/2007	NA	LD4	579BEB	LD	8	1	0	1576	1393	1.995614344	1	3
I150	M	I767	03/01/2012	10/09/2007	NA	SD5	579BEB	SD	9	1	0	1757	1576	1.996240866	1	3
I150	M	I767	02/07/2012	10/09/2007	NA	LD5	579BEB	LD	10	1	0	1939	1757	1.997397571	1	3
I150	M	I767	31/12/2012	10/09/2007	NA	SD6	579BEB	SD	11	5	0	1940	1939	1.998911095	1	3
I151	M	I767	29/12/2009	14/09/2008	NA	SD2	579BEB	SD	3	1	0	659	471	2.005494505	1	3
I151	M	I767	05/07/2010	14/09/2008	NA	LD2	579BEB	LD	4	1	0	841	659	1.986574746	1	3
I151	M	I767	03/01/2011	14/09/2008	NA	SD3	579BEB	SD	5	1	0	1023	841	1.982040822	1	3
I151	M	I767	04/07/2011	14/09/2008	NA	LD3	579BEB	LD	6	1	0	1206	1023	1.987904243	1	3
I151	M	I767	03/01/2012	14/09/2008	NA	SD4	579BEB	SD	7	1	0	1387	1206	1.990323394	1	3
I151	M	I767	02/07/2012	14/09/2008	NA	LD4	579BEB	LD	8	1	0	1569	1387	1.992851913	1	3
I151	M	I767	31/12/2012	14/09/2008	NA	SD5	579BEB	SD	9	5	0	1570	1569	1.995447251	1	3
I152	F	I768	18/09/2008	21/05/2007	NA	SD2	522ABJD	SD	3	1	0	672	486	1.994535519	1	3
I152	F	I768	23/03/2009	21/05/2007	NA	LD2	522ABJD	LD	4	1	0	855	672	1.991818168	1	3
I152	F	I768	22/09/2009	21/05/2007	NA	SD3	522ABJD	SD	5	1	0	1036	855	1.987318707	1	3
I152	F	I768	22/03/2010	21/05/2007	NA	LD3	522ABJD	LD	6	1	0	1213	1036	1.991862656	1	3
I152	F	I768	15/09/2010	21/05/2007	NA	SD4	522ABJD	SD	7	1	0	1400	1213	2.001311354	1	3
I152	F	I768	21/03/2011	21/05/2007	NA	LD4	522ABJD	LD	8	1	0	1584	1400	2.002008546	1	3
I152	F	I768	21/09/2011	21/05/2007	NA	SD5	522ABJD	SD	9	1	0	1766	1584	1.997100895	1	3
I152	F	I768	21/03/2012	21/05/2007	NA	LD5	522ABJD	LD	10	1	0	1954	1766	1.996780223	1	3
I152	F	I768	25/09/2012	21/05/2007	NA	SD6	522ABJD	SD	11	5	0	2052	1954	1.994134973	1	3
I153	M	I152	22/09/2009	09/06/2008	NA	SD2	522ABJD	SD	3	1	0	651	470	1.978319783	1	3
I153	M	I152	22/03/2010	09/06/2008	NA	LD2	522ABJD	LD	4	1	0	828	651	1.986427651	1	3
I153	M	I152	15/09/2010	09/06/2008	NA	SD3	522ABJD	SD	5	1	0	1015	828	2.003987149	1	3
I153	M	I152	21/03/2011	09/06/2008	NA	LD3	522ABJD	LD	6	1	0	1199	1015	2.004363988	1	3
I153	M	I152	21/09/2011	09/06/2008	NA	SD4	522ABJD	SD	7	1	0	1373	1199	1.997022188	1	3
I153	M	I152	13/03/2012	09/06/2008	NA	LD4	522ABJD	LD	8	1	0	1569	1373	2.004036181	1	3
I153	M	I152	25/09/2012	09/06/2008	NA	SD5	522ABJD	SD	9	5	0	1667	1569	1.99959858	1	3
I154	F	I152	22/09/2009	09/06/2008	NA	SD2	522ABJD	SD	3	1	0	651	470	1.978319783	1	3
I154	F	I152	22/03/2010	09/06/2008	NA	LD2	522ABJD	LD	4	1	0	828	651	1.991907144	1	3
I154	F	I152	15/09/2010	09/06/2008	NA	SD3	522ABJD	SD	5	1	0	1015	828	2.007640145	1	3
I154	F	I152	21/03/2011	09/06/2008	NA	LD3	522ABJD	LD	6	1	0	1199	1015	2.007103735	1	3
I154	F	I152	21/09/2011	09/06/2008	NA	SD4	522ABJD	SD	7	1	0	1381	1199	1.999213985	1	3
I154	F	I152	21/03/2012	09/06/2008	NA	LD4	522ABJD	LD	8	1	0	1569	1381	1.998434241	1	3
I154	F	I152	25/09/2012	09/06/2008	NA	SD5	522ABJD	SD	9	5	0	1667	1569	1.994796917	1	3
I155	M	I154	15/09/2010	28/05/2009	30/10/2012	SD2	522ABJD	SD	3	1	0	662	475	2.039106145	1	3
I155	M	I154	21/03/2011	28/05/2009	30/10/2012	LD2	522ABJD	LD	4	1	0	846	662	2.022300325	1	3
I155	M	I154	21/09/2011	28/05/2009	30/10/2012	SD3	522ABJD	SD	5	1	0	1020	846	2.004085212	1	3
I155	M	I154	13/03/2012	28/05/2009	30/10/2012	LD3	522ABJD	LD	6	1	0	1216	1020	2.012840446	1	3
I155	M	I154	25/09/2012	28/05/2009	30/10/2012	SD4	522ABJD	SD	7	0	1	1251	1216	2.004866951	1	3
I156	M	I154	21/09/2011	04/06/2010	NA	SD2	522ABJD	SD	3	1	0	650	474	1.967654987	1	3
I156	M	I154	15/03/2012	04/06/2010	NA	LD2	522ABJD	LD	4	1	0	844	650	1.997716382	1	3
I156	M	I154	25/09/2012	04/06/2010	NA	SD3	522ABJD	SD	5	5	0	942	844	1.989468579	1	3
I157	M	I555	20/09/2005	08/06/2004	24/03/2006	SD2	518LOC	SD	3	0	1	654	469	2.016574586	3	2
I158	M	I555	20/09/2005	08/06/2004	02/07/2007	SD2	518LOC	SD	3	1	0	654	469	2.016574586	3	2
I158	M	I555	24/03/2006	08/06/2004	02/07/2007	LD2	518LOC	LD	4	1	0	840	654	2.000135119	3	2
I158	M	I555	26/09/2006	08/06/2004	02/07/2007	SD3	518LOC	SD	5	1	0	1016	840	1.989308408	3	2
I158	M	I555	21/03/2007	08/06/2004	02/07/2007	LD3	518LOC	LD	6	0	1	1119	1016	1.996124952	3	3
I159	F	I555	20/09/2005	08/06/2004	03/10/2006	SD2	518LOC	SD	3	1	0	654	469	2.016574586	3	2
I159	F	I555	24/03/2006	08/06/2004	03/10/2006	LD2	518LOC	LD	4	1	0	840	654	2.000135119	3	2
I159	F	I555	26/09/2006	08/06/2004	03/10/2006	SD3	518LOC	SD	5	0	1	847	840	1.989308408	3	2
I160	F	I555	18/09/2008	01/06/2007	15/06/2009	SD2	518LOC	SD	3	1	0	661	475	1.994535519	1	3
I160	F	I555	23/03/2009	01/06/2007	15/06/2009	LD2	518LOC	LD	4	2	0	745	661	1.991818168	1	3
I161	M	I160	22/09/2009	09/06/2008	09/04/2012	SD2	518LOC	SD	3	1	0	651	470	2	1	3
I161	M	I160	22/03/2010	09/06/2008	09/04/2012	LD2	518LOC	LD	4	1	0	828	651	1.99726776	1	3
I161	M	I160	15/09/2010	09/06/2008	09/04/2012	SD3	518LOC	SD	5	1	0	1015	828	2.011213888	1	3
I161	M	I160	21/03/2011	09/06/2008	09/04/2012	LD3	518LOC	LD	6	1	0	1199	1015	2.009784042	1	3
I161	M	I160	21/09/2011	09/06/2008	09/04/2012	SD4	518LOC	SD	7	1	0	1373	1199	2.001358231	1	3
I161	M	I160	13/03/2012	09/06/2008	09/04/2012	LD4	518LOC	LD	8	0	1	1400	1373	2.00764955	1	3
I162	F	I160	22/09/2009	09/06/2008	NA	SD2	518LOC	SD	3	1	0	651	470	1.978319783	1	3
I162	F	I160	22/03/2010	09/06/2008	NA	LD2	518LOC	LD	4	1	0	828	651	1.991907144	1	3
I162	F	I160	15/09/2010	09/06/2008	NA	SD3	518LOC	SD	5	1	0	1015	828	2.007640145	1	3
I162	F	I160	21/03/2011	09/06/2008	NA	LD3	518LOC	LD	6	1	0	1199	1015	2.007103735	1	3
I162	F	I160	21/09/2011	09/06/2008	NA	SD4	518LOC	SD	7	1	0	1381	1199	1.999213985	1	3
I162	F	I160	21/03/2012	09/06/2008	NA	LD4	518LOC	LD	8	1	0	1569	1381	1.998434241	1	3
I162	F	I160	25/09/2012	09/06/2008	NA	SD5	518LOC	SD	9	5	0	1667	1569	1.994796917	1	3
I163	M	I162	15/09/2010	02/06/2009	NA	SD2	518LOC	SD	3	1	0	657	470	2.039106145	1	3
I163	M	I162	21/03/2011	02/06/2009	NA	LD2	518LOC	LD	4	1	0	841	657	2.022300325	1	3
I163	M	I162	21/09/2011	02/06/2009	NA	SD3	518LOC	SD	5	1	0	1017	841	2.004085212	1	3
I163	M	I162	15/03/2012	02/06/2009	NA	LD3	518LOC	LD	6	1	0	1211	1017	2.010008354	1	3
I163	M	I162	25/09/2012	02/06/2009	NA	SD4	518LOC	SD	7	5	0	1309	1211	2.002601278	1	3
I164	F	I555	18/09/2008	01/06/2007	11/06/2012	SD2	518LOC	SD	3	1	0	661	475	1.994535519	1	3
I164	F	I555	23/03/2009	01/06/2007	11/06/2012	LD2	518LOC	LD	4	1	0	844	661	1.991818168	1	3
I164	F	I555	22/09/2009	01/06/2007	11/06/2012	SD3	518LOC	SD	5	1	0	1025	844	1.987318707	1	3
I164	F	I555	22/03/2010	01/06/2007	11/06/2012	LD3	518LOC	LD	6	1	0	1202	1025	1.991862656	1	3
I164	F	I555	15/09/2010	01/06/2007	11/06/2012	SD4	518LOC	SD	7	1	0	1389	1202	2.001311354	1	3
I164	F	I555	21/03/2011	01/06/2007	11/06/2012	LD4	518LOC	LD	8	1	0	1573	1389	2.002008546	1	3
I164	F	I555	21/09/2011	01/06/2007	11/06/2012	SD5	518LOC	SD	9	1	0	1755	1573	1.997100895	1	3
I164	F	I555	21/03/2012	01/06/2007	11/06/2012	LD5	518LOC	LD	10	0	1	1837	1755	1.996780223	1	3
I165	M	I164	22/09/2009	16/06/2008	11/06/2012	SD2	518LOC	SD	3	1	0	644	463	2	1	3
I165	M	I164	22/03/2010	16/06/2008	11/06/2012	LD2	518LOC	LD	4	1	0	821	644	1.99726776	1	3
I165	M	I164	15/09/2010	16/06/2008	11/06/2012	SD3	518LOC	SD	5	1	0	1008	821	2.011213888	1	3
I165	M	I164	21/03/2011	16/06/2008	11/06/2012	LD3	518LOC	LD	6	1	0	1192	1008	2.009784042	1	3
I165	M	I164	21/09/2011	16/06/2008	11/06/2012	SD4	518LOC	SD	7	1	0	1374	1192	2.001358231	1	3
I165	M	I164	21/03/2012	16/06/2008	11/06/2012	LD4	518LOC	LD	8	0	1	1456	1374	2.000221113	1	3
I166	F	I555	18/09/2008	01/06/2007	NA	SD2	518LOC	SD	3	1	0	661	475	1.994535519	1	3
I166	F	I555	23/03/2009	01/06/2007	NA	LD2	518LOC	LD	4	1	0	844	661	1.991818168	1	3
I166	F	I555	22/09/2009	01/06/2007	NA	SD3	518LOC	SD	5	1	0	1025	844	1.987318707	1	3
I166	F	I555	22/03/2010	01/06/2007	NA	LD3	518LOC	LD	6	1	0	1202	1025	1.991862656	1	3
I166	F	I555	15/09/2010	01/06/2007	NA	SD4	518LOC	SD	7	1	0	1389	1202	2.001311354	1	3
I166	F	I555	21/03/2011	01/06/2007	NA	LD4	518LOC	LD	8	1	0	1573	1389	2.002008546	1	3
I166	F	I555	21/09/2011	01/06/2007	NA	SD5	518LOC	SD	9	1	0	1755	1573	1.997100895	1	3
I166	F	I555	21/03/2012	01/06/2007	NA	LD5	518LOC	LD	10	1	0	1943	1755	1.996780223	1	3
I166	F	I555	25/09/2012	01/06/2007	NA	SD6	518LOC	SD	11	5	0	2041	1943	1.994134973	1	3
I167	F	I769	15/09/2010	01/06/2009	22/05/2012	SD2	518LOC	SD	3	1	0	658	471	2.039106145	1	3
I167	F	I769	21/03/2011	01/06/2009	22/05/2012	LD2	518LOC	LD	4	1	0	842	658	2.022300325	1	3
I167	F	I769	21/09/2011	01/06/2009	22/05/2012	SD3	518LOC	SD	5	1	0	1024	842	2.004085212	1	3
I167	F	I769	21/03/2012	01/06/2009	22/05/2012	LD3	518LOC	LD	6	0	1	1086	1024	2.001697789	1	3
I168	F	I167	21/09/2011	16/06/2010	NA	SD2	518LOC	SD	3	1	0	644	462	1.967654987	1	3
I168	F	I167	21/03/2012	16/06/2010	NA	LD2	518LOC	LD	4	1	0	832	644	1.981095253	1	3
I168	F	I167	25/09/2012	16/06/2010	NA	SD3	518LOC	SD	5	5	0	930	832	1.978387826	1	3
I169	F	I167	21/09/2011	16/06/2010	NA	SD2	518LOC	SD	3	1	0	636	462	1.967654987	1	3
I169	F	I167	13/03/2012	16/06/2010	NA	LD2	518LOC	LD	4	1	0	832	636	2.003380566	1	3
I169	F	I167	25/09/2012	16/06/2010	NA	SD3	518LOC	SD	5	5	0	930	832	1.993244702	1	3
I170	F	I167	21/09/2011	16/06/2010	NA	SD2	518LOC	SD	3	1	0	636	462	1.967654987	1	3
I170	F	I167	13/03/2012	16/06/2010	NA	LD2	518LOC	LD	4	1	0	832	636	2.003380566	1	3
I170	F	I167	25/09/2012	16/06/2010	NA	SD3	518LOC	SD	5	5	0	930	832	1.993244702	1	3
I171	F	I769	15/09/2010	01/06/2009	NA	SD2	518LOC	SD	3	1	0	658	471	2.027777778	1	3
I171	F	I769	21/03/2011	01/06/2009	NA	LD2	518LOC	LD	4	1	0	842	658	2.016636142	1	3
I171	F	I769	21/09/2011	01/06/2009	NA	SD3	518LOC	SD	5	1	0	1016	842	2.00030909	1	3
I171	F	I769	13/03/2012	01/06/2009	NA	LD3	518LOC	LD	6	1	0	1212	1016	2.010008354	1	3
I171	F	I769	25/09/2012	01/06/2009	NA	SD4	518LOC	SD	7	5	0	1310	1212	2.002601278	1	3
I172	F	I555	22/09/2009	16/06/2008	NA	SD2	518LOC	SD	3	1	0	644	463	1.978319783	1	3
I172	F	I555	22/03/2010	16/06/2008	NA	LD2	518LOC	LD	4	1	0	821	644	1.991907144	1	3
I172	F	I555	15/09/2010	16/06/2008	NA	SD3	518LOC	SD	5	1	0	1008	821	2.007640145	1	3
I172	F	I555	21/03/2011	16/06/2008	NA	LD3	518LOC	LD	6	3	0	1085	1008	2.007103735	1	3
I173	M	I172	15/09/2010	25/05/2009	NA	SD2	518LOC	SD	3	1	0	665	478	2.039106145	1	3
I173	M	I172	21/03/2011	25/05/2009	NA	LD2	518LOC	LD	4	1	0	849	665	2.022300325	1	3
I173	M	I172	21/09/2011	25/05/2009	NA	SD3	518LOC	SD	5	1	0	1031	849	2.004085212	1	3
I173	M	I172	21/03/2012	25/05/2009	NA	LD3	518LOC	LD	6	1	0	1219	1031	2.001697789	1	3
I173	M	I172	25/09/2012	25/05/2009	NA	SD4	518LOC	SD	7	0	0	1414	1219	1.995952826	1	3
I174	F	I172	15/09/2010	25/05/2009	NA	SD2	518LOC	SD	3	1	0	665	478	2.039106145	1	3
I174	F	I172	21/03/2011	25/05/2009	NA	LD2	518LOC	LD	4	1	0	849	665	2.022300325	1	3
I174	F	I172	21/09/2011	25/05/2009	NA	SD3	518LOC	SD	5	1	0	1023	849	2.004085212	1	3
I174	F	I172	13/03/2012	25/05/2009	NA	LD3	518LOC	LD	6	1	0	1219	1023	2.012840446	1	3
I174	F	I172	25/09/2012	25/05/2009	NA	SD4	518LOC	SD	7	5	0	1317	1219	2.004866951	1	3
I175	F	I555	22/09/2009	16/06/2008	NA	SD2	518LOC	SD	3	1	0	644	463	1.978319783	1	3
I175	F	I555	22/03/2010	16/06/2008	NA	LD2	518LOC	LD	4	1	0	821	644	1.991907144	1	3
I175	F	I555	15/09/2010	16/06/2008	NA	SD3	518LOC	SD	5	1	0	1008	821	2.007640145	1	3
I175	F	I555	21/03/2011	16/06/2008	NA	LD3	518LOC	LD	6	1	0	1192	1008	2.007103735	1	3
I175	F	I555	21/09/2011	16/06/2008	NA	SD4	518LOC	SD	7	1	0	1366	1192	1.999213985	1	3
I175	F	I555	13/03/2012	16/06/2008	NA	LD4	518LOC	LD	8	1	0	1562	1366	2.005862679	1	3
I175	F	I555	25/09/2012	16/06/2008	NA	SD5	518LOC	SD	9	5	0	1660	1562	2.001164149	1	3
I176	M	I175	15/09/2010	25/05/2009	NA	SD2	518LOC	SD	3	1	0	665	478	2.039106145	1	3
I176	M	I175	21/03/2011	25/05/2009	NA	LD2	518LOC	LD	4	1	0	849	665	2.022300325	1	3
I176	M	I175	21/09/2011	25/05/2009	NA	SD3	518LOC	SD	5	1	0	1031	849	2.004085212	1	3
I176	M	I175	21/03/2012	25/05/2009	NA	LD3	518LOC	LD	6	1	0	1219	1031	2.001697789	1	3
I176	M	I175	25/09/2012	25/05/2009	NA	SD4	518LOC	SD	7	5	0	1317	1219	1.995952826	1	3
I177	M	I770	21/09/2011	31/05/2010	NA	SD2	518LOC	SD	3	1	0	660	478	1.967654987	1	3
I177	M	I770	21/03/2012	31/05/2010	NA	LD2	518LOC	LD	4	1	0	848	660	1.981095253	1	3
I177	M	I770	25/09/2012	31/05/2010	NA	SD3	518LOC	SD	5	5	0	946	848	1.978387826	1	3
I178	F	I175	15/09/2010	25/05/2009	NA	SD2	518LOC	SD	3	1	0	665	478	2.039106145	1	3
I178	F	I175	21/03/2011	25/05/2009	NA	LD2	518LOC	LD	4	1	0	849	665	2.022300325	1	3
I178	F	I175	21/09/2011	25/05/2009	NA	SD3	518LOC	SD	5	1	0	1031	849	2.004085212	1	3
I178	F	I175	21/03/2012	25/05/2009	NA	LD3	518LOC	LD	6	1	0	1219	1031	2.001697789	1	3
I178	F	I175	25/09/2012	25/05/2009	NA	SD4	518LOC	SD	7	5	0	1317	1219	1.995952826	1	3
I179	M	I771	02/12/2009	23/08/2008	11/06/2012	SD2	518LOC	SD	3	1	0	646	466	2.005494505	1	3
I179	M	I771	31/05/2010	23/08/2008	11/06/2012	LD2	518LOC	LD	4	1	0	840	646	2.005494505	1	3
I179	M	I771	11/12/2010	23/08/2008	11/06/2012	SD3	518LOC	SD	5	1	0	1010	840	1.987620223	1	3
I179	M	I771	30/05/2011	23/08/2008	11/06/2012	LD3	518LOC	LD	6	1	0	1192	1010	1.992088794	1	3
I179	M	I771	28/11/2011	23/08/2008	11/06/2012	SD4	518LOC	SD	7	0	1	1388	1192	2.008443762	1	3
I180	F	I771	02/12/2009	23/08/2008	NA	SD2	518LOC	SD	3	1	0	646	466	2.005494505	1	3
I180	F	I771	31/05/2010	23/08/2008	NA	LD2	518LOC	LD	4	1	0	830	646	2.005494505	1	3
I180	F	I771	01/12/2010	23/08/2008	NA	SD3	518LOC	SD	5	1	0	1011	830	2.005494505	1	3
I180	F	I771	31/05/2011	23/08/2008	NA	LD3	518LOC	LD	6	1	0	1192	1011	2.004120879	1	3
I180	F	I771	28/11/2011	23/08/2008	NA	SD4	518LOC	SD	7	1	0	1375	1192	2.00661162	1	3
I180	F	I771	29/05/2012	23/08/2008	NA	LD4	518LOC	LD	8	1	0	1556	1375	2.006425435	1	3
I180	F	I771	26/11/2012	23/08/2008	NA	SD5	518LOC	SD	9	5	0	1592	1556	2.006292445	1	3
I181	M	I771	03/01/2012	14/09/2010	NA	SD2	518LOC	SD	3	1	0	657	476	2	1	3
I181	M	I771	02/07/2012	14/09/2010	NA	LD2	518LOC	LD	4	1	0	839	657	2.002747253	1	3
I181	M	I771	31/12/2012	14/09/2010	NA	SD3	518LOC	SD	5	5	0	840	839	2.005504596	1	3
I182	F	I771	03/01/2012	14/09/2010	NA	SD2	518LOC	SD	3	1	0	657	476	2	1	3
I182	F	I771	02/07/2012	14/09/2010	NA	LD2	518LOC	LD	4	1	0	839	657	2.002747253	1	3
I182	F	I771	31/12/2012	14/09/2010	NA	SD3	518LOC	SD	5	5	0	840	839	2.005504596	1	3
I183	F	I772	03/12/2008	27/08/2007	21/09/2009	SD2	518LOC	SD	3	1	0	644	464	1.972972973	1	3
I183	F	I772	01/06/2009	27/08/2007	21/09/2009	LD2	518LOC	LD	4	2	0	756	644	1.989233739	1	3
I184	F	I183	02/12/2009	26/08/2008	18/08/2011	SD2	518LOC	SD	3	1	0	643	463	2.005494505	1	3
